Year,JulianDay,NumMon,Month,Day,Date,MeanAirTemperature,TotalRainfall(mm/d),TotalSnowfall(mm/deqv.),TotalPrecipitation(mm/d),MeanQ(m3/s),MeanQmm/day
1993,335,12,Dec,1,1993-12-01,-1.9,0,0,0,6.54,0.474836975
1993,336,12,Dec,2,1993-12-02,0.6,0,0,0,6.43,0.46685042
1993,337,12,Dec,3,1993-12-03,4.2,0,0,0,6.40,0.464672269
1993,338,12,Dec,4,1993-12-04,-2.1,0,5.6,5.6,6.37,0.462494118
1993,339,12,Dec,5,1993-12-05,-6.7,0,0,0,6.37,0.462494118
1993,340,12,Dec,6,1993-12-06,-11.2,0,0,0,6.63,0.481371429
1993,341,12,Dec,7,1993-12-07,-7.4,0,0,0,6.70,0.486453782
1993,342,12,Dec,8,1993-12-08,-4.4,0,0,0,7.24,0.525660504
1993,343,12,Dec,9,1993-12-09,-1.2,0,0,0,8.38,0.608430252
1993,344,12,Dec,10,1993-12-10,3.9,0,0,0,7.78,0.564867227
1993,345,12,Dec,11,1993-12-11,2.9,0,0,0,6.15,0.446521008
1993,346,12,Dec,12,1993-12-12,-1.5,0,0,0,6.08,0.441438655
1993,347,12,Dec,13,1993-12-13,-0.9,0,0,0,6.32,0.458863866
1993,348,12,Dec,14,1993-12-14,-1.1,0,0,0,5.73,0.416026891
1993,349,12,Dec,15,1993-12-15,-4.4,0,0,0,6.02,0.437082353
1993,350,12,Dec,16,1993-12-16,-6.9,0,0,0,7.13,0.51767395
1993,351,12,Dec,17,1993-12-17,-6.7,0,0,0,6.96,0.505331092
1993,352,12,Dec,18,1993-12-18,-5.9,0,7.5,7.5,8.17,0.593183193
1993,353,12,Dec,19,1993-12-19,-7.1,0,0,0,7.93,0.575757983
1993,354,12,Dec,20,1993-12-20,-5.3,0,0,0,7.51,0.545263866
1993,355,12,Dec,21,1993-12-21,-7.7,0,0,0,7.62,0.55325042
1993,356,12,Dec,22,1993-12-22,-6,0,0.9,0.9,7.74,0.561963025
1993,357,12,Dec,23,1993-12-23,-4.1,0,0,0,7.96,0.577936134
1993,358,12,Dec,24,1993-12-24,3,0,0,0,8.64,0.627307563
1993,359,12,Dec,25,1993-12-25,4.8,0,0,0,8.53,0.619321008
1993,360,12,Dec,26,1993-12-26,-5.1,0,7.5,7.5,4.46,0.323818487
1993,361,12,Dec,27,1993-12-27,-9.9,0,0,0,4.34,0.315105882
1993,362,12,Dec,28,1993-12-28,-6.6,0,0,0,4.41,0.320188235
1993,363,12,Dec,29,1993-12-29,-2.4,0,0,0,5.13,0.372463866
1993,364,12,Dec,30,1993-12-30,-1.3,0,0,0,5.98,0.434178151
1993,365,12,Dec,31,1993-12-31,-3.7,0,0,0,4.20,0.304941176
1994,1,1,Jan,1,1994-01-01,-5.4,0,0,0,4.40,0.319462185
1994,2,1,Jan,2,1994-01-02,-5.7,0,0,0,4.46,0.323818487
1994,3,1,Jan,3,1994-01-03,-2.3,0,0.9,0.9,4.94,0.358668908
1994,4,1,Jan,4,1994-01-04,-17.1,0,0,0,5.19,0.376820168
1994,5,1,Jan,5,1994-01-05,-22.2,0,1.9,1.9,4.38,0.318010084
1994,6,1,Jan,6,1994-01-06,-16.2,0,0,0,4.10,0.297680672
1994,7,1,Jan,7,1994-01-07,-12.5,0,0,0,4.64,0.336887395
1994,8,1,Jan,8,1994-01-08,-7.6,0,0,0,4.90,0.355764706
1994,9,1,Jan,9,1994-01-09,-10.5,0,6.5,6.5,4.96,0.360121008
1994,10,1,Jan,10,1994-01-10,-9.6,0,0,0,4.56,0.331078992
1994,11,1,Jan,11,1994-01-11,-5,0,0,0,4.56,0.331078992
1994,12,1,Jan,12,1994-01-12,0.2,0,0,0,4.56,0.331078992
1994,13,1,Jan,13,1994-01-13,-6.5,0,0,0,5.01,0.363751261
1994,14,1,Jan,14,1994-01-14,-11.2,0,0,0,5.47,0.39714958
1994,15,1,Jan,15,1994-01-15,-14.7,0,3.7,3.7,4.56,0.331078992
1994,16,1,Jan,16,1994-01-16,-21.6,0,6,6,4.33,0.314379832
1994,17,1,Jan,17,1994-01-17,-16.2,0,0.9,0.9,4.27,0.310023529
1994,18,1,Jan,18,1994-01-18,-9.3,0,1.9,1.9,4.22,0.306393277
1994,19,1,Jan,19,1994-01-19,-8.1,0,0,0,4.22,0.306393277
1994,20,1,Jan,20,1994-01-20,-3.6,0,0,0,4.33,0.314379832
1994,21,1,Jan,21,1994-01-21,0.2,0,0,0,4.79,0.347778151
1994,22,1,Jan,22,1994-01-22,1.3,0,0,0,5.35,0.388436975
1994,23,1,Jan,23,1994-01-23,0,0,0,0,5.01,0.363751261
1994,24,1,Jan,24,1994-01-24,-3.4,0,0,0,4.97,0.360847059
1994,25,1,Jan,25,1994-01-25,-3.2,0,0,0,4.79,0.347778151
1994,26,1,Jan,26,1994-01-26,-4.4,0,0,0,4.67,0.339065546
1994,27,1,Jan,27,1994-01-27,-5,0,2.8,2.8,4.79,0.347778151
1994,28,1,Jan,28,1994-01-28,-4.5,0,0,0,4.90,0.355764706
1994,29,1,Jan,29,1994-01-29,-6.6,0,11.2,11.2,5.01,0.363751261
1994,30,1,Jan,30,1994-01-30,-6.1,0,1.9,1.9,4.79,0.347778151
1994,31,1,Jan,31,1994-01-31,-4.4,0,0,0,4.56,0.331078992
1994,32,2,Feb,1,1994-02-01,-6.8,0,3.7,3.7,4.79,0.347778151
1994,33,2,Feb,2,1994-02-02,-9.6,0,4.6,4.6,4.90,0.355764706
1994,34,2,Feb,3,1994-02-03,-11.5,0,0.9,0.9,4.56,0.331078992
1994,35,2,Feb,4,1994-02-04,-11.4,0,0,0,4.56,0.331078992
1994,36,2,Feb,5,1994-02-05,-9.6,0,12.9,12.9,4.56,0.331078992
1994,37,2,Feb,6,1994-02-06,-23.2,0,0.9,0.9,3.71,0.269364706
1994,38,2,Feb,7,1994-02-07,-28.5,0,0,0,3.37,0.244678992
1994,39,2,Feb,8,1994-02-08,-21.6,0,0,0,3.20,0.232336134
1994,40,2,Feb,9,1994-02-09,-14.8,0,0,0,3.31,0.240322689
1994,41,2,Feb,10,1994-02-10,-8.3,0,0,0,3.54,0.257021849
1994,42,2,Feb,11,1994-02-11,-7.9,0,0,0,3.76,0.272994958
1994,43,2,Feb,12,1994-02-12,-3.7,0,0,0,4.10,0.297680672
1994,44,2,Feb,13,1994-02-13,-1.6,0,0.9,0.9,3.88,0.281707563
1994,45,2,Feb,14,1994-02-14,-3.9,0,0,0,3.96,0.287515966
1994,46,2,Feb,15,1994-02-15,-0.8,0,0,0,3.67,0.266460504
1994,47,2,Feb,16,1994-02-16,-10.3,0,0,0,3.26,0.236692437
1994,48,2,Feb,17,1994-02-17,-12.8,0,0,0,2.97,0.215636975
1994,49,2,Feb,18,1994-02-18,-17.1,0,0.9,0.9,2.80,0.203294118
1994,50,2,Feb,19,1994-02-19,-19.5,0,0,0,2.69,0.195307563
1994,51,2,Feb,20,1994-02-20,-21.7,0,0,0,2.63,0.190951261
1994,52,2,Feb,21,1994-02-21,-22,0,0,0,2.57,0.186594958
1994,53,2,Feb,22,1994-02-22,-22.4,0,0,0,2.52,0.182964706
1994,54,2,Feb,23,1994-02-23,-24.4,0,5.5,5.5,2.46,0.178608403
1994,55,2,Feb,24,1994-02-24,-23.6,0,0.9,0.9,2.43,0.176430252
1994,56,2,Feb,25,1994-02-25,-21.9,0,1.8,1.8,2.40,0.174252101
1994,57,2,Feb,26,1994-02-26,-10.3,0,0,0,2.40,0.174252101
1994,58,2,Feb,27,1994-02-27,-6.1,0,0,0,5.92,0.429821849
1994,59,2,Feb,28,1994-02-28,1.2,0,0,0,6.37,0.462494118
1994,60,3,Mar,1,1994-03-01,6.3,0,0,0,6.37,0.462494118
1994,61,3,Mar,2,1994-03-02,7.5,4.6,0,4.6,5.69,0.413122689
1994,62,3,Mar,3,1994-03-03,4.4,0,0,0,6.83,0.495892437
1994,63,3,Mar,4,1994-03-04,4.3,0.9,0,0.9,5.81,0.421835294
1994,64,3,Mar,5,1994-03-05,-3,0,0,0,4.79,0.347778151
1994,65,3,Mar,6,1994-03-06,-7.8,0,0,0,4.10,0.297680672
1994,66,3,Mar,7,1994-03-07,-7.9,0,0,0,3.76,0.272994958
1994,67,3,Mar,8,1994-03-08,-3.9,0,0,0,3.88,0.281707563
1994,68,3,Mar,9,1994-03-09,0.8,0,0,0,4.22,0.306393277
1994,69,3,Mar,10,1994-03-10,1.4,0,0,0,4.32,0.313653782
1994,70,3,Mar,11,1994-03-11,2.4,0,0,0,4.22,0.306393277
1994,71,3,Mar,12,1994-03-12,5.8,0,0,0,4.44,0.322366387
1994,72,3,Mar,13,1994-03-13,8.1,1.9,0,1.9,4.90,0.355764706
1994,73,3,Mar,14,1994-03-14,1.3,0,0,0,5.34,0.387710924
1994,74,3,Mar,15,1994-03-15,3.2,0,0,0,4.57,0.331805042
1994,75,3,Mar,16,1994-03-16,3.3,0.9,0,0.9,4.13,0.299858824
1994,76,3,Mar,17,1994-03-17,0.9,0,0,0,4.14,0.300584874
1994,77,3,Mar,18,1994-03-18,2.6,2.8,0,2.8,4.16,0.302036975
1994,78,3,Mar,19,1994-03-19,-1.9,0,0,0,4.13,0.299858824
1994,79,3,Mar,20,1994-03-20,-1,0,0,0,4.04,0.29332437
1994,80,3,Mar,21,1994-03-21,-1.5,0,0,0,3.98,0.288968067
1994,81,3,Mar,22,1994-03-22,-5.1,0,12.1,12.1,3.97,0.288242017
1994,82,3,Mar,23,1994-03-23,-5.7,0,0,0,3.97,0.288242017
1994,83,3,Mar,24,1994-03-24,-5.4,0,0,0,3.96,0.287515966
1994,84,3,Mar,25,1994-03-25,-1.9,0,0.9,0.9,3.95,0.286789916
1994,85,3,Mar,26,1994-03-26,0.7,0,0,0,4.01,0.291146218
1994,86,3,Mar,27,1994-03-27,3.2,6.5,0,6.5,4.10,0.297680672
1994,87,3,Mar,28,1994-03-28,1.9,0,0,0,4.27,0.310023529
1994,88,3,Mar,29,1994-03-29,5.1,0,0,0,4.49,0.325996639
1994,89,3,Mar,30,1994-03-30,6,0,0,0,4.83,0.350682353
1994,90,3,Mar,31,1994-03-31,6.9,0,0,0,4.98,0.361573109
1994,91,4,Apr,1,1994-04-01,4.1,0,0,0,5.15,0.373915966
1994,92,4,Apr,2,1994-04-02,2.8,0,0,0,5.10,0.370285714
1994,93,4,Apr,3,1994-04-03,0.7,4.4,0,4.4,5.10,0.370285714
1994,94,4,Apr,4,1994-04-04,-0.4,0,0.2,0.2,5.09,0.369559664
1994,95,4,Apr,5,1994-04-05,-3.7,0,4.6,4.6,5.07,0.368107563
1994,96,4,Apr,6,1994-04-06,-4.3,0,0,0,5.02,0.364477311
1994,97,4,Apr,7,1994-04-07,-0.8,0,1.4,1.4,4.35,0.315831933
1994,98,4,Apr,8,1994-04-08,0.6,0,0,0,4.41,0.320188235
1994,99,4,Apr,9,1994-04-09,3.9,0,0,0,4.55,0.330352941
1994,100,4,Apr,10,1994-04-10,6.3,0,0,0,4.94,0.358668908
1994,101,4,Apr,11,1994-04-11,9.1,0,0,0,5.47,0.39714958
1994,102,4,Apr,12,1994-04-12,7.9,0,0,0,6.03,0.437808403
1994,103,4,Apr,13,1994-04-13,3.1,0.4,0,0.4,6.74,0.489357983
1994,104,4,Apr,14,1994-04-14,-0.6,0,0,0,5.86,0.425465546
1994,105,4,Apr,15,1994-04-15,7,0,0,0,5.13,0.372463866
1994,106,4,Apr,16,1994-04-16,11.2,0,0,0,5.09,0.369559664
1994,107,4,Apr,17,1994-04-17,11.4,0,0,0,5.25,0.381176471
1994,108,4,Apr,18,1994-04-18,6.6,0,0,0,5.37,0.389889076
1994,109,4,Apr,19,1994-04-19,7.4,0,0,0,5.31,0.385532773
1994,110,4,Apr,20,1994-04-20,9.4,0,0,0,5.28,0.383354622
1994,111,4,Apr,21,1994-04-21,10.9,0,0,0,5.19,0.376820168
1994,112,4,Apr,22,1994-04-22,8.9,0,0,0,5.13,0.372463866
1994,113,4,Apr,23,1994-04-23,6.8,0,0,0,5.06,0.367381513
1994,114,4,Apr,24,1994-04-24,0.4,7.1,0,7.1,5.28,0.383354622
1994,115,4,Apr,25,1994-04-25,-1.5,0,1.8,1.8,5.56,0.403684034
1994,116,4,Apr,26,1994-04-26,0.3,0,0,0,5.22,0.378998319
1994,117,4,Apr,27,1994-04-27,2.1,0,0,0,5.07,0.368107563
1994,118,4,Apr,28,1994-04-28,2.7,0,0,0,5.13,0.372463866
1994,119,4,Apr,29,1994-04-29,5,0,0,0,5.00,0.36302521
1994,120,4,Apr,30,1994-04-30,7.2,0,0,0,4.91,0.356490756
1994,121,5,May,1,1994-05-01,5.9,0,0,0,5.01,0.363751261
1994,122,5,May,2,1994-05-02,5.9,0,0,0,5.06,0.367381513
1994,123,5,May,3,1994-05-03,5.4,0,0,0,4.97,0.360847059
1994,124,5,May,4,1994-05-04,5.5,1.4,0,1.4,4.83,0.350682353
1994,125,5,May,5,1994-05-05,7.2,2.1,0,2.1,4.97,0.360847059
1994,126,5,May,6,1994-05-06,10.4,0,0,0,4.91,0.356490756
1994,127,5,May,7,1994-05-07,12.1,0,0,0,4.84,0.351408403
1994,128,5,May,8,1994-05-08,9.7,0,0,0,4.94,0.358668908
1994,129,5,May,9,1994-05-09,13.1,0,0,0,5.33,0.386984874
1994,130,5,May,10,1994-05-10,11.8,0,0,0,5.75,0.417478992
1994,131,5,May,11,1994-05-11,13.2,0,0,0,6.12,0.444342857
1994,132,5,May,12,1994-05-12,12.3,0,0,0,6.33,0.459589916
1994,133,5,May,13,1994-05-13,6.2,21.7,0,21.7,8.75,0.635294118
1994,134,5,May,14,1994-05-14,5.8,0,0,0,13.70,0.994689076
1994,135,5,May,15,1994-05-15,6.7,7.3,0,7.3,12.90,0.936605042
1994,136,5,May,16,1994-05-16,8.5,0.3,0,0.3,12.20,0.885781513
1994,137,5,May,17,1994-05-17,4.8,5.6,0,5.6,10.70,0.77687395
1994,138,5,May,18,1994-05-18,5.8,0.2,0,0.2,10.50,0.762352941
1994,139,5,May,19,1994-05-19,4.4,17.8,0,17.8,11.70,0.849478992
1994,140,5,May,20,1994-05-20,3.4,16.2,0,16.2,17.10,1.241546218
1994,141,5,May,21,1994-05-21,5.3,0.2,0,0.2,20.80,1.510184874
1994,142,5,May,22,1994-05-22,9.5,0,0,0,18.50,1.343193277
1994,143,5,May,23,1994-05-23,8.9,0,0,0,16.60,1.205243697
1994,144,5,May,24,1994-05-24,11.2,0,0,0,16.60,1.205243697
1994,145,5,May,25,1994-05-25,12.9,0,0,0,18.30,1.328672269
1994,146,5,May,26,1994-05-26,11.7,0,0,0,19.30,1.401277311
1994,147,5,May,27,1994-05-27,8.8,2.6,0,2.6,20.20,1.466621849
1994,148,5,May,28,1994-05-28,6.2,0,0,0,19.20,1.394016807
1994,149,5,May,29,1994-05-29,7,0,0,0,17.10,1.241546218
1994,150,5,May,30,1994-05-30,6.3,0,0,0,14.90,1.081815126
1994,151,5,May,31,1994-05-31,7.7,0,0,0,12.90,0.936605042
1994,152,6,Jun,1,1994-06-01,9.9,0.6,0,0.6,12.30,0.893042017
1994,153,6,Jun,2,1994-06-02,9.4,21.7,0,21.7,15.90,1.154420168
1994,154,6,Jun,3,1994-06-03,8.9,0,0,0,15.60,1.132638655
1994,155,6,Jun,4,1994-06-04,9.4,0,0,0,15.70,1.13989916
1994,156,6,Jun,5,1994-06-05,10.4,10.5,0,10.5,19.90,1.444840336
1994,157,6,Jun,6,1994-06-06,9.3,0,0,0,19.40,1.408537815
1994,158,6,Jun,7,1994-06-07,6.4,47,0,47,67.00,4.864537815
1994,159,6,Jun,8,1994-06-08,7.2,4.6,0,4.6,56.10,4.073142857
1994,160,6,Jun,9,1994-06-09,7.9,0,0,0,35.10,2.548436975
1994,161,6,Jun,10,1994-06-10,8.4,0,0,0,27.00,1.960336134
1994,162,6,Jun,11,1994-06-11,10.3,0,0,0,22.90,1.662655462
1994,163,6,Jun,12,1994-06-12,11.3,2.7,0,2.7,20.40,1.481142857
1994,164,6,Jun,13,1994-06-13,10.4,0,0,0,19.40,1.408537815
1994,165,6,Jun,14,1994-06-14,5.6,13.7,0,13.7,19.30,1.401277311
1994,166,6,Jun,15,1994-06-15,3,0.9,0,0.9,19.20,1.394016807
1994,167,6,Jun,16,1994-06-16,3.9,0,0,0,18.10,1.314151261
1994,168,6,Jun,17,1994-06-17,6.4,0,0,0,16.30,1.183462185
1994,169,6,Jun,18,1994-06-18,8.1,0.9,0,0.9,14.70,1.067294118
1994,170,6,Jun,19,1994-06-19,8.6,3.7,0,3.7,14.20,1.030991597
1994,171,6,Jun,20,1994-06-20,9.1,0,0,0,13.00,0.943865546
1994,172,6,Jun,21,1994-06-21,11.8,0,0,0,12.10,0.878521008
1994,173,6,Jun,22,1994-06-22,13.9,0,0,0,11.80,0.856739496
1994,174,6,Jun,23,1994-06-23,15.1,0,0,0,12.10,0.878521008
1994,175,6,Jun,24,1994-06-24,13.9,5.7,0,5.7,12.90,0.936605042
1994,176,6,Jun,25,1994-06-25,11.1,10.9,0,10.9,15.20,1.103596639
1994,177,6,Jun,26,1994-06-26,11.8,3.7,0,3.7,15.30,1.110857143
1994,178,6,Jun,27,1994-06-27,13.2,6.2,0,6.2,16.80,1.219764706
1994,179,6,Jun,28,1994-06-28,12.6,0,0,0,15.40,1.118117647
1994,180,6,Jun,29,1994-06-29,12.4,0.4,0,0.4,13.90,1.009210084
1994,181,6,Jun,30,1994-06-30,10.6,0,0,0,13.00,0.943865546
1994,182,7,July,1,1994-07-01,13.6,0,0,0,12.20,0.885781513
1994,183,7,July,2,1994-07-02,10.7,0,0,0,11.90,0.864
1994,184,7,July,3,1994-07-03,8.8,0,0,0,11.50,0.834957983
1994,185,7,July,4,1994-07-04,10.2,0,0,0,10.70,0.77687395
1994,186,7,July,5,1994-07-05,9.2,0.4,0,0.4,10.20,0.740571429
1994,187,7,July,6,1994-07-06,9.9,0,0,0,9.90,0.718789916
1994,188,7,July,7,1994-07-07,12.5,0,0,0,9.60,0.697008403
1994,189,7,July,8,1994-07-08,16.4,0,0,0,9.32,0.676678992
1994,190,7,July,9,1994-07-09,14.9,0,0,0,9.26,0.672322689
1994,191,7,July,10,1994-07-10,13.7,0,0,0,9.32,0.676678992
1994,192,7,July,11,1994-07-11,12.3,0,0,0,9.23,0.670144538
1994,193,7,July,12,1994-07-12,10.3,3.7,0,3.7,9.79,0.710803361
1994,194,7,July,13,1994-07-13,9.9,0.2,0,0.2,9.25,0.671596639
1994,195,7,July,14,1994-07-14,11.6,0.6,0,0.6,8.73,0.633842017
1994,196,7,July,15,1994-07-15,11.6,1.2,0,1.2,8.73,0.633842017
1994,197,7,July,16,1994-07-16,12.4,5.8,0,5.8,9.51,0.69047395
1994,198,7,July,17,1994-07-17,14.3,0,0,0,9.88,0.717337815
1994,199,7,July,18,1994-07-18,14.4,0.4,0,0.4,9.61,0.697734454
1994,200,7,July,19,1994-07-19,12.8,2.1,0,2.1,9.38,0.681035294
1994,201,7,July,20,1994-07-20,14.2,0,0,0,8.77,0.636746218
1994,202,7,July,21,1994-07-21,20,0,0,0,8.28,0.601169748
1994,203,7,July,22,1994-07-22,18.5,0,0,0,7.84,0.569223529
1994,204,7,July,23,1994-07-23,16,0,0,0,7.80,0.566319328
1994,205,7,July,24,1994-07-24,17.6,0,0,0,7.72,0.560510924
1994,206,7,July,25,1994-07-25,17.7,1.7,0,1.7,7.87,0.571401681
1994,207,7,July,26,1994-07-26,17.7,9.6,0,9.6,8.30,0.602621849
1994,208,7,July,27,1994-07-27,17.6,0,0,0,7.88,0.572127731
1994,209,7,July,28,1994-07-28,17.3,0,0,0,7.48,0.543085714
1994,210,7,July,29,1994-07-29,18.1,0,0,0,7.14,0.5184
1994,211,7,July,30,1994-07-30,19.2,0,0,0,6.84,0.496618487
1994,212,7,July,31,1994-07-31,17.4,0,0,0,6.60,0.479193277
1994,213,8,Aug,1,1994-08-01,16.4,0,0,0,6.36,0.461768067
1994,214,8,Aug,2,1994-08-02,17.6,0,0,0,6.14,0.445794958
1994,215,8,Aug,3,1994-08-03,17.8,0,0,0,6.00,0.435630252
1994,216,8,Aug,4,1994-08-04,17.5,4.2,0,4.2,6.16,0.447247059
1994,217,8,Aug,5,1994-08-05,17.6,10.6,0,10.6,6.56,0.476289076
1994,218,8,Aug,6,1994-08-06,15,1,0,1,6.42,0.46612437
1994,219,8,Aug,7,1994-08-07,10.3,79.6,0,79.6,10.50,0.762352941
1994,220,8,Aug,8,1994-08-08,7.7,3.8,0,3.8,17.30,1.256067227
1994,221,8,Aug,9,1994-08-09,10.6,1.2,0,1.2,15.30,1.110857143
1994,222,8,Aug,10,1994-08-10,10.3,1.7,0,1.7,13.60,0.987428571
1994,223,8,Aug,11,1994-08-11,14.5,0,0,0,11.50,0.834957983
1994,224,8,Aug,12,1994-08-12,13.3,0,0,0,10.10,0.733310924
1994,225,8,Aug,13,1994-08-13,15,0,0,0,9.18,0.666514286
1994,226,8,Aug,14,1994-08-14,16.9,0,0,0,8.49,0.616416807
1994,227,8,Aug,15,1994-08-15,17.9,0,0,0,7.92,0.575031933
1994,228,8,Aug,16,1994-08-16,13.8,1.9,0,1.9,7.87,0.571401681
1994,229,8,Aug,17,1994-08-17,12,15.2,0,15.2,9.07,0.658527731
1994,230,8,Aug,18,1994-08-18,11.6,0.6,0,0.6,9.81,0.712255462
1994,231,8,Aug,19,1994-08-19,13,0,0,0,8.82,0.640376471
1994,232,8,Aug,20,1994-08-20,14.8,0,0,0,8.08,0.586648739
1994,233,8,Aug,21,1994-08-21,14.4,0,0,0,7.46,0.541633613
1994,234,8,Aug,22,1994-08-22,11.9,0,0,0,6.98,0.506783193
1994,235,8,Aug,23,1994-08-23,10.6,0,0,0,6.66,0.48354958
1994,236,8,Aug,24,1994-08-24,9.5,0,0,0,6.44,0.467576471
1994,237,8,Aug,25,1994-08-25,8.8,1.2,0,1.2,6.69,0.485727731
1994,238,8,Aug,26,1994-08-26,6,32.8,0,32.8,11.40,0.827697479
1994,239,8,Aug,27,1994-08-27,7.6,3.8,0,3.8,12.70,0.922084034
1994,240,8,Aug,28,1994-08-28,10.2,0,0,0,11.10,0.805915966
1994,241,8,Aug,29,1994-08-29,9.6,0,0,0,10.60,0.769613445
1994,242,8,Aug,30,1994-08-30,8.7,8.6,0,8.6,10.80,0.784134454
1994,243,8,Aug,31,1994-08-31,7,0.2,0,0.2,10.50,0.762352941
1994,244,9,Sept,1,1994-09-01,6.6,0,0,0,9.91,0.719515966
1994,245,9,Sept,2,1994-09-02,9.7,0,0,0,9.43,0.684665546
1994,246,9,Sept,3,1994-09-03,9.7,1.6,0,1.6,9.40,0.682487395
1994,247,9,Sept,4,1994-09-04,8.5,0,0,0,8.91,0.646910924
1994,248,9,Sept,5,1994-09-05,9.5,0,0,0,8.40,0.609882353
1994,249,9,Sept,6,1994-09-06,11.5,0,0,0,7.95,0.577210084
1994,250,9,Sept,7,1994-09-07,13,0,0,0,7.27,0.527838655
1994,251,9,Sept,8,1994-09-08,13.2,0,0,0,7.31,0.530742857
1994,252,9,Sept,9,1994-09-09,11.3,0,0,0,7.12,0.516947899
1994,253,9,Sept,10,1994-09-10,7.7,4.4,0,4.4,7.44,0.540181513
1994,254,9,Sept,11,1994-09-11,6.9,2.2,0,2.2,7.13,0.51767395
1994,255,9,Sept,12,1994-09-12,6.6,1.7,0,1.7,7.00,0.508235294
1994,256,9,Sept,13,1994-09-13,9.4,0,0,0,6.72,0.487905882
1994,257,9,Sept,14,1994-09-14,11.3,0,0,0,6.52,0.473384874
1994,258,9,Sept,15,1994-09-15,10.2,0,0,0,6.33,0.459589916
1994,259,9,Sept,16,1994-09-16,13.5,0,0,0,6.13,0.445068908
1994,260,9,Sept,17,1994-09-17,14.9,0,0,0,5.98,0.434178151
1994,261,9,Sept,18,1994-09-18,14.9,0,0,0,5.85,0.424739496
1994,262,9,Sept,19,1994-09-19,12,0,0,0,5.74,0.416752941
1994,263,9,Sept,20,1994-09-20,8.4,0,0,0,5.67,0.411670588
1994,264,9,Sept,21,1994-09-21,6.8,0,0,0,5.65,0.410218487
1994,265,9,Sept,22,1994-09-22,14.6,0,0,0,5.51,0.400053782
1994,266,9,Sept,23,1994-09-23,15,0,0,0,5.33,0.386984874
1994,267,9,Sept,24,1994-09-24,13.6,0,0,0,5.20,0.377546218
1994,268,9,Sept,25,1994-09-25,14.5,0,0,0,5.20,0.377546218
1994,269,9,Sept,26,1994-09-26,11.9,0,0,0,5.08,0.368833613
1994,270,9,Sept,27,1994-09-27,11.1,0,0,0,5.10,0.370285714
1994,271,9,Sept,28,1994-09-28,9.8,0,0,0,5.14,0.373189916
1994,272,9,Sept,29,1994-09-29,6,0,0,0,5.13,0.372463866
1994,273,9,Sept,30,1994-09-30,7,0,0,0,5.14,0.373189916
1994,274,10,Oct,1,1994-10-01,7.6,0,0,0,5.30,0.384806723
1994,275,10,Oct,2,1994-10-02,2.7,15.2,0,15.2,6.04,0.438534454
1994,276,10,Oct,3,1994-10-03,0.2,0.5,0,0.5,5.95,0.432
1994,277,10,Oct,4,1994-10-04,4.5,0.2,0,0.2,5.70,0.413848739
1994,278,10,Oct,5,1994-10-05,7.6,0,0,0,5.59,0.405862185
1994,279,10,Oct,6,1994-10-06,7.8,2.3,0,2.3,5.56,0.403684034
1994,280,10,Oct,7,1994-10-07,6.7,0,0,0,5.53,0.401505882
1994,281,10,Oct,8,1994-10-08,5.9,0,0,0,5.42,0.393519328
1994,282,10,Oct,9,1994-10-09,10.1,0,0,0,5.31,0.385532773
1994,283,10,Oct,10,1994-10-10,6.7,0,0,0,5.28,0.383354622
1994,284,10,Oct,11,1994-10-11,3.2,1.9,0,1.9,5.44,0.394971429
1994,285,10,Oct,12,1994-10-12,-0.3,0,0,0,5.33,0.386984874
1994,286,10,Oct,13,1994-10-13,1.7,0,0,0,5.28,0.383354622
1994,287,10,Oct,14,1994-10-14,2.5,0,0,0,5.48,0.39787563
1994,288,10,Oct,15,1994-10-15,1.2,19,0,19,6.51,0.472658824
1994,289,10,Oct,16,1994-10-16,0,0,0,0,6.10,0.442890756
1994,290,10,Oct,17,1994-10-17,4,0,0,0,5.98,0.434178151
1994,291,10,Oct,18,1994-10-18,5.5,3.8,0,3.8,6.43,0.46685042
1994,292,10,Oct,19,1994-10-19,4.6,0,0,0,6.62,0.480645378
1994,293,10,Oct,20,1994-10-20,5.5,0,0,0,6.28,0.455959664
1994,294,10,Oct,21,1994-10-21,4.1,1.1,0,1.1,6.05,0.439260504
1994,295,10,Oct,22,1994-10-22,0.5,0,0,0,5.86,0.425465546
1994,296,10,Oct,23,1994-10-23,1.5,0,0,0,5.71,0.41457479
1994,297,10,Oct,24,1994-10-24,1.9,0,0,0,5.53,0.401505882
1994,298,10,Oct,25,1994-10-25,8.5,0,0,0,5.48,0.39787563
1994,299,10,Oct,26,1994-10-26,9,0,0,0,5.30,0.384806723
1994,300,10,Oct,27,1994-10-27,4.6,1.7,0,1.7,5.24,0.38045042
1994,301,10,Oct,28,1994-10-28,1.7,1.7,0,1.7,5.28,0.383354622
1994,302,10,Oct,29,1994-10-29,0.3,0,0,0,5.09,0.369559664
1994,303,10,Oct,30,1994-10-30,0.2,0,0,0,4.88,0.354312605
1994,304,10,Oct,31,1994-10-31,-1.5,0,0.2,0.2,4.76,0.3456
1994,305,11,Nov,1,1994-11-01,-4.2,0,0,0,4.74,0.344147899
1994,306,11,Nov,2,1994-11-02,-7.5,0,0,0,4.65,0.337613445
1994,307,11,Nov,3,1994-11-03,-7.3,0,0,0,4.44,0.322366387
1994,308,11,Nov,4,1994-11-04,-3.1,0,0,0,4.42,0.320914286
